v8-version,5,1,281,95,0
code-creation,LazyCompile,1,0x13b77507d020,963,"append internal/linkedlist.js:51:16",0x21437f518d80,*
code-creation,LazyCompile,1,0x13b77507d400,239,"isEmpty internal/linkedlist.js:68:17",0x21437f518e40,*
code-creation,LazyCompile,0,0x13b77507d500,412,"get bootstrap_node.js:253:20",0x21437f51e278,~
code-creation,LazyCompile,0,0x13b77507d6a0,492,"Console.log console.js:42:33",0x21437f56cac0,~
code-creation,LazyCompile,0,0x13b77507d8a0,1076,"Socket.write net.js:656:34",0x21437f576c80,~
code-creation,LazyCompile,0,0x13b77507dce0,1252,"Writable.write _stream_writable.js:226:36",0x21437f5507c0,~
code-creation,LazyCompile,0,0x13b77507e1e0,460,"writeAfterEnd _stream_writable.js:192:23",0x21437f54f7e0,~
code-creation,Stub,3,0x13b77507e3c0,1004,"StringAddStub_CheckNone_NotTenured"
code-creation,Stub,3,0x13b77507e7c0,359,"AllocateInNewSpaceStub"
code-creation,Stub,3,0x13b77507e940,247,"AllocateHeapNumberStub"
code-creation,Stub,3,0x13b77507ea40,1328,"ToBooleanStub"
code-creation,Stub,3,0x13b77507ef80,1004,"RecordWriteStub"
code-creation,Stub,3,0x13b77507f380,2358,"RecordWriteStub"
code-creation,LazyCompile,0,0x13b7750803c0,476,"decodeChunk _stream_writable.js:284:21",0x21437f54f960,~
code-creation,LazyCompile,0,0x13b7750805a0,596,"doWrite _stream_writable.js:326:17",0x21437f54fae0,~
code-creation,LazyCompile,0,0x13b775080800,268,"Socket._write net.js:733:35",0x21437f576ec0,~
code-creation,LazyCompile,0,0x13b775080920,228,"exports._unrefActive timers.js:109:32",0x21437f516500,~
code-creation,LazyCompile,0,0x13b775080a20,228,"WritableState.onwrite _stream_writable.js:89:26",0x21437f587a98,~
code-creation,LazyCompile,0,0x13b775080b20,868,"onwrite _stream_writable.js:356:17",0x21437f54fd20,~
code-creation,LazyCompile,0,0x13b775080ea0,388,"onwriteStateUpdate _stream_writable.js:349:28",0x21437f54fc60,~
code-creation,Stub,12,0x13b775081040,464,"CallICStub(args(4), NULL_OR_UNDEFINED, "
tick,0x7facd88e8bf9,316858,0,0x0,5
code-creation,LazyCompile,1,0x13b775081220,500,"get bootstrap_node.js:253:20",0x21437f51e278,*
code-creation,LazyCompile,1,0x13b77507fcc0,1768,"Console.log console.js:42:33",0x21437f56cac0,*
code-creation,LazyCompile,1,0x13b775081420,500,"decodeChunk _stream_writable.js:284:21",0x21437f54f960,*
code-creation,Stub,3,0x13b775081620,2346,"RecordWriteStub"
code-creation,LazyCompile,1,0x13b775081f60,807,"doWrite _stream_writable.js:326:17",0x21437f54fae0,*
code-creation,LazyCompile,1,0x13b7750822a0,369,"Socket._write net.js:733:35",0x21437f576ec0,*
code-creation,LazyCompile,1,0x13b775082420,2948,"exports._unrefActive timers.js:109:32",0x21437f516500,*
code-creation,LazyCompile,1,0x13b775082fc0,270,"WritableState.onwrite _stream_writable.js:89:26",0x21437f587a98,*
code-creation,LazyCompile,1,0x13b7750830e0,1596,"onwrite _stream_writable.js:356:17",0x21437f54fd20,*
code-creation,Stub,16,0x13b775083720,347,"CompareICStub"
tick,0x7facd88e8bf9,319734,0,0x0,5
tick,0x7facd88e8bf9,321518,0,0x0,5
tick,0x7facd88e8bf9,323602,0,0x0,5
tick,0x7facd88e8bf9,325426,0,0x0,5
tick,0x7facd88e8bf9,327448,0,0x0,5
tick,0x7facd88e8bf9,329505,0,0x0,5
tick,0x7facd88e8bf9,331388,0,0x0,5
tick,0x7facd88e8bf9,333861,0,0x0,5
tick,0x7facd88e8bf9,335740,0,0x0,5
tick,0x7facd88e8bf9,337476,0,0x0,5
tick,0x7facd88e8bf9,339417,0,0x0,5
tick,0x7facd88e8bf9,340625,0,0x0,5
tick,0x7facd88e8bf9,342587,0,0x0,5
tick,0x7facd88e8bf9,344464,0,0x0,5
tick,0x7facd88e8bf9,346527,0,0x0,5
tick,0x7facd88e8bf9,348532,0,0x0,5
tick,0x7facd88e8bf9,350790,0,0x0,5
tick,0x7facd88e8bf9,352605,0,0x0,5
tick,0x7facd88e8bf9,354758,0,0x0,5
tick,0x7facd88e8bf9,356434,0,0x0,5
tick,0x7facd88e8bf9,357760,0,0x0,5
tick,0x7facd88e8bf9,359541,0,0x0,5
tick,0x7facd88e8bf9,361481,0,0x0,5
tick,0x7facd88e8bf9,363636,0,0x0,5
tick,0x7facd88e8bf9,366042,0,0x0,5
tick,0x7facd88e8bf9,367604,0,0x0,5
tick,0x7facd88e8bf9,370004,0,0x0,5
tick,0x7facd88e8bf9,371637,0,0x0,5
tick,0x7facd88e8bf9,373519,0,0x0,5
tick,0x7facd88e8bf9,375653,0,0x0,5
tick,0x7facd88e8bf9,377672,0,0x0,5
tick,0x7facd88e8bf9,379541,0,0x0,5
tick,0x7facd88e8bf9,381924,0,0x0,5
tick,0x7facd88e8bf9,383802,0,0x0,5
tick,0x7facd88e8bf9,385611,0,0x0,5
tick,0x7facd88e8bf9,388246,0,0x0,5
tick,0x7facd88e8bf9,389646,0,0x0,5
tick,0x7facd88e8bf9,391825,0,0x0,5
tick,0x7facd88e8bf9,393565,0,0x0,5
tick,0x7facd88e8bf9,395638,0,0x0,5
tick,0x7facd88e8bf9,397655,0,0x0,5
tick,0x7facd88e8bf9,400375,0,0x0,5
tick,0x7facd88e8bf9,401562,0,0x0,5
tick,0x7facd88e8bf9,403624,0,0x0,5
tick,0x7facd88e8bf9,405650,0,0x0,5
tick,0x7facd88e8bf9,407643,0,0x0,5
tick,0x7facd88e8bf9,409791,0,0x0,5
tick,0x7facd88e8bf9,411632,0,0x0,5
tick,0x7facd88e8bf9,413803,0,0x0,5
tick,0x7facd88e8bf9,416285,0,0x0,5
tick,0x7facd88e8bf9,417644,0,0x0,5
tick,0x7facd88e8bf9,419908,0,0x0,5
tick,0x7facd88e8bf9,421627,0,0x0,5
tick,0x7facd88e8bf9,423596,0,0x0,5
tick,0x7facd88e8bf9,424830,0,0x0,5
tick,0x7facd88e8bf9,426764,0,0x0,5
tick,0x7facd88e8bf9,428583,0,0x0,5
tick,0x7facd88e8bf9,429746,0,0x0,5
tick,0x7facd88e8bf9,432255,0,0x0,5
tick,0x7facd88e8bf9,434121,0,0x0,5
tick,0x7facd88e8bf9,435645,0,0x0,5
tick,0x7facd88e8bf9,437772,0,0x0,5
tick,0x7facd88e8bf9,439768,0,0x0,5
tick,0x7facd88e8bf9,441889,0,0x0,5
tick,0x7facd88e8bf9,443689,0,0x0,5
tick,0x7facd88e8bf9,445692,0,0x0,5
tick,0x7facd88e8bf9,446866,0,0x0,5
tick,0x7facd88e8bf9,449340,0,0x0,5
tick,0x7facd88e8bf9,451046,0,0x0,5
tick,0x7facd88e8bf9,452677,0,0x0,5
tick,0x7facd88e8bf9,453830,0,0x0,5
tick,0x7facd88e8bf9,455813,0,0x0,5
tick,0x7facd88e8bf9,457702,0,0x0,5
tick,0x7facd88e8bf9,459959,0,0x0,5
tick,0x7facd88e8bf9,461744,0,0x0,5
tick,0x7facd88e8bf9,463810,0,0x0,5
tick,0x7facd88e8bf9,466409,0,0x0,5
tick,0x7facd88e8bf9,467828,0,0x0,5
tick,0x7facd88e8bf9,469717,0,0x0,5
tick,0x7facd88e8bf9,471938,0,0x0,5
tick,0x7facd88e8bf9,473842,0,0x0,5
tick,0x7facd88e8bf9,475939,0,0x0,5
tick,0x7facd88e8bf9,477838,0,0x0,5
tick,0x7facd88e8bf9,479958,0,0x0,5
tick,0x7facd88e8bf9,482375,0,0x0,5
tick,0x7facd88e8bf9,484147,0,0x0,5
tick,0x7facd88e8bf9,485754,0,0x0,5
tick,0x7facd88e8bf9,487873,0,0x0,5
tick,0x7facd88e8bf9,489814,0,0x0,5
tick,0x7facd88e8bf9,491896,0,0x0,5
tick,0x7facd88e8bf9,493881,0,0x0,5
tick,0x7facd88e8bf9,495076,0,0x0,5
tick,0x7facd88e8bf9,496893,0,0x0,5
tick,0x7facd88e8bf9,499613,0,0x0,5
tick,0x7facd88e8bf9,501012,0,0x0,5
tick,0x7facd88e8bf9,503199,0,0x0,5
tick,0x7facd88e8bf9,504966,0,0x0,5
tick,0x7facd88e8bf9,506868,0,0x0,5
tick,0x7facd88e8bf9,509026,0,0x0,5
tick,0x7facd88e8bf9,510992,0,0x0,5
tick,0x7facd88e8bf9,513363,0,0x0,5
tick,0x7facd88e8bf9,515027,0,0x0,5
tick,0x7facd88e8bf9,517468,0,0x0,5
tick,0x7facd88e8bf9,519018,0,0x0,5
tick,0x7facd88e8bf9,521129,0,0x0,5
tick,0x7facd88e8bf9,522917,0,0x0,5
tick,0x7facd88e8bf9,524958,0,0x0,5
tick,0x7facd88e8bf9,526166,0,0x0,5
tick,0x7facd88e8bf9,527945,0,0x0,5
tick,0x7facd88e8bf9,529939,0,0x0,5
tick,0x7facd88e8bf9,532151,0,0x0,5
tick,0x7facd88e8bf9,533911,0,0x0,5
tick,0x7facd88e8bf9,536040,0,0x0,5
tick,0x7facd88e8bf9,538056,0,0x0,5
tick,0x7facd88e8bf9,540039,0,0x0,5
tick,0x7facd88e8bf9,542067,0,0x0,5
tick,0x7facd88e8bf9,544082,0,0x0,5
tick,0x7facd88e8bf9,546052,0,0x0,5
tick,0x7facd88e8bf9,548283,0,0x0,5
tick,0x7facd88e8bf9,550585,0,0x0,5
tick,0x7facd88e8bf9,552113,0,0x0,5
tick,0x7facd88e8bf9,554032,0,0x0,5
tick,0x7facd88e8bf9,556114,0,0x0,5
tick,0x7facd88e8bf9,558035,0,0x0,5
tick,0x7facd88e8bf9,559457,0,0x0,5
tick,0x7facd88e8bf9,561028,0,0x0,5
tick,0x7facd88e8bf9,563058,0,0x0,5
tick,0x7facd88e8bf9,565229,0,0x0,5
tick,0x7facd88e8bf9,566851,0,0x0,5
code-creation,LazyCompile,0,0x13b775083880,860,"_combinedTickCallback internal/process/next_tick.js:71:33",0x21437f527270,~
code-creation,Stub,12,0x13b775083be0,458,"CallICStub(args(0), NULL_OR_UNDEFINED, "
code-creation,Stub,12,0x13b775083dc0,464,"CallICStub(args(3), NULL_OR_UNDEFINED, "
code-creation,LazyCompile,0,0x13b775083fa0,412,"afterWrite _stream_writable.js:384:20",0x21437f54fde0,~
code-creation,LazyCompile,0,0x13b775084140,412,"onwriteDrain _stream_writable.js:395:22",0x21437f54fea0,~
code-creation,LazyCompile,0,0x13b7750842e0,180,"nop _stream_writable.js:17:13",0x21437f54f4e0,~
code-creation,LazyCompile,0,0x13b7750843a0,548,"finishMaybe _stream_writable.js:509:21",0x21437f5501a0,~
tick,0x7facd88e8bf9,569003,0,0x0,5
code-creation,LazyCompile,1,0x13b7750845e0,433,"_combinedTickCallback internal/process/next_tick.js:71:33",0x21437f527270,*
code-creation,LazyCompile,1,0x13b7750847a0,1225,"afterWrite _stream_writable.js:384:20",0x21437f54fde0,*
code-creation,LazyCompile,1,0x13b775084c80,346,"onwriteDrain _stream_writable.js:395:22",0x21437f54fea0,*
code-creation,LazyCompile,1,0x13b775084de0,167,"nop _stream_writable.js:17:13",0x21437f54f4e0,*
tick,0x7facd88e8bf9,571277,0,0x0,5
tick,0x7facd88e8bf9,572391,0,0x0,5
tick,0x7facd88e8bf9,574176,0,0x0,5
tick,0x7facd88e8bf9,576061,0,0x0,5
tick,0x7facd88e8bf9,578123,0,0x0,5
tick,0x7facd88e8bf9,580078,0,0x0,5
tick,0x7facd88e8bf9,582398,0,0x0,5
tick,0x7facd88e8bf9,584124,0,0x0,5
tick,0x7facd88e8bf9,586108,0,0x0,5
tick,0x7facd88e8bf9,588047,0,0x0,5
tick,0x7facd88e8bf9,589524,0,0x0,5
tick,0x7facd88e8bf9,591146,0,0x0,5
tick,0x7facd88e8bf9,593087,0,0x0,5
tick,0x7facd88e8bf9,595218,0,0x0,5
tick,0x7facd88e8bf9,597083,0,0x0,5
tick,0x7facd88e8bf9,599435,0,0x0,5
tick,0x7facd88e8bf9,601215,0,0x0,5
tick,0x7facd88e8bf9,603430,0,0x0,5
tick,0x7facd88e8bf9,605205,0,0x0,5
tick,0x7facd88e8bf9,607258,0,0x0,5
tick,0x7facd88e8bf9,609261,0,0x0,5
tick,0x7facd88e8bf9,611114,0,0x0,5
tick,0x7facd88e8bf9,613326,0,0x0,5
tick,0x7facd88e8bf9,615414,0,0x0,5
tick,0x7facd88e8bf9,617022,0,0x0,5
tick,0x7facd88e8bf9,618183,0,0x0,5
tick,0x7facd88e8bf9,619685,0,0x0,5
tick,0x7facd88e8bf9,621209,0,0x0,5
tick,0x7facd88e8bf9,623191,0,0x0,5
tick,0x7facd88e8bf9,625255,0,0x0,5
tick,0x7facd88e8bf9,627154,0,0x0,5
tick,0x7facd88e8bf9,629316,0,0x0,5
tick,0x7facd88e8bf9,631400,0,0x0,5
tick,0x7facd88e8bf9,633696,0,0x0,5
tick,0x7facd88e8bf9,635242,0,0x0,5
tick,0x7facd88e8bf9,637254,0,0x0,5
tick,0x7facd88e8bf9,639325,0,0x0,5
tick,0x7facd88e8bf9,641355,0,0x0,5
tick,0x7facd88e8bf9,643549,0,0x0,5
tick,0x7facd88e8bf9,645217,0,0x0,5
tick,0x7facd88e8bf9,647221,0,0x0,5
tick,0x7facd88e8bf9,649802,0,0x0,5
tick,0x7facd88e8bf9,651026,0,0x0,5
tick,0x7facd88e8bf9,652326,0,0x0,5
tick,0x7facd88e8bf9,654231,0,0x0,5
tick,0x7facd88e8bf9,655480,0,0x0,5
tick,0x7facd88e8bf9,657347,0,0x0,5
tick,0x7facd88e8bf9,659192,0,0x0,5
tick,0x7facd88e8bf9,661336,0,0x0,5
tick,0x7facd88e8bf9,663473,0,0x0,5
tick,0x7facd88e8bf9,665660,0,0x0,5
tick,0x7facd88e8bf9,667346,0,0x0,5
tick,0x7facd88e8bf9,669241,0,0x0,5
tick,0x7facd88e8bf9,671766,0,0x0,5
tick,0x7facd88e8bf9,673360,0,0x0,5
tick,0x7facd88e8bf9,675322,0,0x0,5
tick,0x7facd88e8bf9,677407,0,0x0,5
tick,0x7facd88e8bf9,679365,0,0x0,5
tick,0x7facd88e8bf9,681321,0,0x0,5
tick,0x7facd88e8bf9,683772,0,0x0,5
tick,0x7facd88e8bf9,685442,0,0x0,5
tick,0x7facd88e8bf9,687428,0,0x0,5
tick,0x7facd88e8bf9,689487,0,0x0,5
tick,0x7facd88e8bf9,691359,0,0x0,5
tick,0x7facd88e8bf9,693576,0,0x0,5
tick,0x7facd88e8bf9,695414,0,0x0,5
tick,0x7facd88e8bf9,697327,0,0x0,5
tick,0x7facd88e8bf9,700121,0,0x0,5
tick,0x7facd88e8bf9,701546,0,0x0,5
tick,0x7facd88e8bf9,703372,0,0x0,5
tick,0x7facd88e8bf9,705492,0,0x0,5
tick,0x7facd88e8bf9,707486,0,0x0,5
tick,0x7facd88e8bf9,709779,0,0x0,5
tick,0x7facd88e8bf9,711388,0,0x0,5
tick,0x7facd88e8bf9,713474,0,0x0,5
tick,0x7facd88e8bf9,714939,0,0x0,5
tick,0x7facd88e8bf9,717201,0,0x0,5
tick,0x7facd88e8bf9,718477,0,0x0,5
tick,0x7facd88e8bf9,720406,0,0x0,5
tick,0x7facd88e8bf9,721650,0,0x0,5
tick,0x7facd88e8bf9,723485,0,0x0,5
tick,0x7facd88e8bf9,725412,0,0x0,5
tick,0x7facd88e8bf9,727583,0,0x0,5
tick,0x7facd88e8bf9,729624,0,0x0,5
tick,0x7facd88e8bf9,731638,0,0x0,5
tick,0x7facd88e8bf9,734106,0,0x0,5
tick,0x7facd88e8bf9,735551,0,0x0,5
tick,0x7facd88e8bf9,737603,0,0x0,5
tick,0x7facd88e8bf9,739587,0,0x0,5
tick,0x7facd88e8bf9,741639,0,0x0,5
tick,0x7facd88e8bf9,743563,0,0x0,5
tick,0x7facd88e8bf9,745657,0,0x0,5
tick,0x7facd88e8bf9,747440,0,0x0,5
tick,0x7facd88e8bf9,748652,0,0x0,5
tick,0x7facd88e8bf9,750041,0,0x0,5
tick,0x7facd88e8bf9,751621,0,0x0,5
tick,0x7facd88e8bf9,753479,0,0x0,5
tick,0x7facd88e8bf9,754905,0,0x0,5
tick,0x7facd88e8bf9,756649,0,0x0,5
tick,0x7facd88e8bf9,758539,0,0x0,5
tick,0x7facd88e8bf9,760715,0,0x0,5
tick,0x7facd88e8bf9,762505,0,0x0,5
tick,0x7facd88e8bf9,764930,0,0x0,5
tick,0x7facd88e8bf9,767212,0,0x0,5
tick,0x7facd88e8bf9,768717,0,0x0,5
tick,0x7facd88e8bf9,770750,0,0x0,5
tick,0x7facd88e8bf9,772676,0,0x0,5
tick,0x7facd88e8bf9,774687,0,0x0,5
tick,0x7facd88e8bf9,776659,0,0x0,5
tick,0x7facd88e8bf9,778770,0,0x0,5
tick,0x7facd88e8bf9,780758,0,0x0,5
tick,0x7facd88e8bf9,783154,0,0x0,5
tick,0x7facd88e8bf9,784557,0,0x0,5
tick,0x7facd88e8bf9,786684,0,0x0,5
tick,0x7facd88e8bf9,788660,0,0x0,5
tick,0x7facd88e8bf9,790764,0,0x0,5
tick,0x7facd88e8bf9,792784,0,0x0,5
tick,0x7facd88e8bf9,794656,0,0x0,5
tick,0x7facd88e8bf9,796948,0,0x0,5
tick,0x7facd88e8bf9,799070,0,0x0,5
tick,0x7facd88e8bf9,801091,0,0x0,5
tick,0x7facd88e8bf9,802724,0,0x0,5
tick,0x7facd88e8bf9,804796,0,0x0,5
tick,0x7facd88e8bf9,806817,0,0x0,5
tick,0x7facd88e8bf9,808623,0,0x0,5
tick,0x7facd88e8bf9,810848,0,0x0,5
tick,0x7facd88e8bf9,812710,0,0x0,5
tick,0x7facd88e8bf9,815074,0,0x0,5
code-creation,LazyCompile,0,0x13b775084ea0,940,"tickDone internal/process/next_tick.js:36:20",0x21437f527030,~
code-creation,LazyCompile,0,0x13b775085260,1148,"ontimeout timers.js:376:19",0x21437f515c00,~
code-creation,LazyCompile,0,0x13b7750856e0,1068,"rearm timers.js:401:15",0x21437f515cc0,~
code-creation,LazyCompile,0,0x13b775085b20,1612,"writeOrBuffer _stream_writable.js:296:23",0x21437f54fa20,~
code-creation,LazyCompile,0,0x13b775086180,1380,"createWriteReq net.js:737:24",0x21437f574dc0,~
code-creation,Stub,3,0x13b775086700,452,"CallApiCallbackStub"
tick,0x7facd88e8bf9,819764,0,0x0,5
code-creation,LazyCompile,1,0x13b7750868e0,1185,"tickDone internal/process/next_tick.js:36:20",0x21437f527030,*
code-creation,Stub,3,0x13b775086da0,2312,"RecordWriteStub"
code-creation,Stub,3,0x13b7750876c0,2288,"RecordWriteStub"
code-creation,Stub,3,0x13b775087fc0,2366,"RecordWriteStub"
code-creation,Stub,3,0x13b775088900,2300,"RecordWriteStub"
code-creation,Stub,3,0x13b775089200,2316,"RecordWriteStub"
code-creation,LazyCompile,1,0x13b775089b20,3996,"ontimeout timers.js:376:19",0x21437f515c00,*
code-creation,LazyCompile,1,0x13b77508aac0,1524,"writeOrBuffer _stream_writable.js:296:23",0x21437f54fa20,*
code-creation,LazyCompile,1,0x13b77508b0c0,602,"createWriteReq net.js:737:24",0x21437f574dc0,*
code-creation,LazyCompile,1,0x13b77508b320,3748,"rearm timers.js:401:15",0x21437f515cc0,*
tick,0x7facd88e8bf9,824968,0,0x0,5
tick,0x7facd88e8bf9,826671,0,0x0,5
tick,0x7facd88e8bf9,827993,0,0x0,5
tick,0x7facd88e8bf9,829770,0,0x0,5
tick,0x7facd88e8bf9,831963,0,0x0,5
tick,0x7facd88e8bf9,833369,0,0x0,5
tick,0x7facd88e8bf9,834871,0,0x0,5
tick,0x7facd88e8bf9,836811,0,0x0,5
tick,0x7facd88e8bf9,838726,0,0x0,5
tick,0x7facd88e8bf9,840840,0,0x0,5
tick,0x7facd88e8bf9,842851,0,0x0,5
tick,0x7facd88e8bf9,844757,0,0x0,5
tick,0x7facd88e8bf9,846785,0,0x0,5
tick,0x7facd88e8bf9,849289,0,0x0,5
tick,0x7facd88e8bf9,850935,0,0x0,5
tick,0x7facd88e8bf9,852890,0,0x0,5
tick,0x7facd88e8bf9,854890,0,0x0,5
tick,0x7facd88e8bf9,856769,0,0x0,5
tick,0x7facd88e8bf9,858856,0,0x0,5
tick,0x7facd88e8bf9,860898,0,0x0,5
tick,0x7facd88e8bf9,862936,0,0x0,5
tick,0x7facd88e8bf9,864982,0,0x0,5
tick,0x7facd88e8bf9,866440,0,0x0,5
tick,0x7facd88e8bf9,867806,0,0x0,5
tick,0x7facd88e8bf9,869823,0,0x0,5
tick,0x7facd88e8bf9,871968,0,0x0,5
tick,0x7facd88e8bf9,873774,0,0x0,5
tick,0x7facd88e8bf9,875973,0,0x0,5
tick,0x7facd88e8bf9,877816,0,0x0,5
tick,0x7facd88e8bf9,879790,0,0x0,5
tick,0x7facd88e8bf9,882633,0,0x0,5
tick,0x7facd88e8bf9,883962,0,0x0,5
tick,0x7facd88e8bf9,885919,0,0x0,5
tick,0x7facd88e8bf9,887388,0,0x0,5
tick,0x7facd88e8bf9,888974,0,0x0,5
tick,0x7facd88e8bf9,890944,0,0x0,5
tick,0x7facd88e8bf9,893026,0,0x0,5
tick,0x7facd88e8bf9,894953,0,0x0,5
tick,0x7facd88e8bf9,896923,0,0x0,5
tick,0x7facd88e8bf9,899679,0,0x0,5
tick,0x7facd88e8bf9,901080,0,0x0,5
tick,0x7facd88e8bf9,902917,0,0x0,5
tick,0x7facd88e8bf9,905005,0,0x0,5
tick,0x7facd88e8bf9,906967,0,0x0,5
tick,0x7facd88e8bf9,908967,0,0x0,5
tick,0x7facd88e8bf9,911048,0,0x0,5
tick,0x7facd88e8bf9,913056,0,0x0,5
tick,0x7facd88e8bf9,915122,0,0x0,5
tick,0x7facd88e8bf9,917460,0,0x0,5
tick,0x7facd88e8bf9,919220,0,0x0,5
tick,0x7facd88e8bf9,920883,0,0x0,5
tick,0x7facd88e8bf9,922160,0,0x0,5
tick,0x7facd88e8bf9,923998,0,0x0,5
tick,0x7facd88e8bf9,925990,0,0x0,5
tick,0x7facd88e8bf9,928130,0,0x0,5
tick,0x7facd88e8bf9,930029,0,0x0,5
tick,0x7facd88e8bf9,932209,0,0x0,5
tick,0x7facd88e8bf9,934250,0,0x0,5
tick,0x7facd88e8bf9,935949,0,0x0,5
tick,0x7facd88e8bf9,938134,0,0x0,5
tick,0x7facd88e8bf9,940008,0,0x0,5
tick,0x7facd88e8bf9,942094,0,0x0,5
tick,0x7facd88e8bf9,944147,0,0x0,5
tick,0x7facd88e8bf9,946049,0,0x0,5
tick,0x7facd88e8bf9,948279,0,0x0,5
tick,0x7facd88e8bf9,950396,0,0x0,5
tick,0x7facd88e8bf9,952592,0,0x0,5
tick,0x7facd88e8bf9,954041,0,0x0,5
tick,0x7facd88e8bf9,956091,0,0x0,5
tick,0x7facd88e8bf9,958186,0,0x0,5
tick,0x7facd88e8bf9,960124,0,0x0,5
tick,0x7facd88e8bf9,962015,0,0x0,5
tick,0x7facd88e8bf9,963386,0,0x0,5
tick,0x7facd88e8bf9,965250,0,0x0,5
tick,0x7facd88e8bf9,966983,0,0x0,5
tick,0x7facd88e8bf9,968123,0,0x0,5
tick,0x7facd88e8bf9,970008,0,0x0,5
tick,0x7facd88e8bf9,972239,0,0x0,5
tick,0x7facd88e8bf9,974221,0,0x0,5
tick,0x7facd88e8bf9,976228,0,0x0,5
tick,0x7facd88e8bf9,978291,0,0x0,5
tick,0x7facd88e8bf9,980100,0,0x0,5
tick,0x7facd88e8bf9,982809,0,0x0,5
tick,0x7facd88e8bf9,984067,0,0x0,5
tick,0x7facd88e8bf9,986066,0,0x0,5
tick,0x7facd88e8bf9,988212,0,0x0,5
tick,0x7facd88e8bf9,990728,0,0x0,5
tick,0x7facd88e8bf9,992364,0,0x0,5
tick,0x7facd88e8bf9,994302,0,0x0,5
tick,0x7facd88e8bf9,996161,0,0x0,5
tick,0x7facd88e8bf9,998634,0,0x0,5
tick,0x7facd88e8bf9,1000347,0,0x0,5
tick,0x7facd88e8bf9,1002226,0,0x0,5
tick,0x7facd88e8bf9,1004442,0,0x0,5
tick,0x7facd88e8bf9,1006316,0,0x0,5
tick,0x7facd88e8bf9,1008222,0,0x0,5
tick,0x7facd88e8bf9,1009846,0,0x0,5
tick,0x7facd88e8bf9,1011152,0,0x0,5
tick,0x7facd88e8bf9,1013363,0,0x0,5
tick,0x7facd88e8bf9,1015761,0,0x0,5
tick,0x7facd88e8bf9,1017176,0,0x0,5
tick,0x7facd88e8bf9,1019243,0,0x0,5
tick,0x7facd88e8bf9,1021328,0,0x0,5
tick,0x7facd88e8bf9,1023318,0,0x0,5
tick,0x7facd88e8bf9,1025293,0,0x0,5
tick,0x7facd88e8bf9,1027214,0,0x0,5
tick,0x7facd88e8bf9,1028622,0,0x0,5
tick,0x7facd88e8bf9,1030294,0,0x0,5
tick,0x7facd88e8bf9,1032663,0,0x0,5
tick,0x7facd88e8bf9,1034000,0,0x0,5
tick,0x7facd88e8bf9,1035663,0,0x0,5
tick,0x7facd88e8bf9,1036977,0,0x0,5
tick,0x7facd88e8bf9,1038768,0,0x0,5
tick,0x7facd88e8bf9,1040455,0,0x0,5
tick,0x7facd88e8bf9,1041781,0,0x0,5
tick,0x7facd88e8bf9,1043365,0,0x0,5
tick,0x7facd88e8bf9,1044938,0,0x0,5
tick,0x7facd88e8bf9,1046182,0,0x0,5
tick,0x7facd88e8bf9,1047298,0,0x0,5
tick,0x7facd88e8bf9,1050865,0,0x0,5
tick,0x7facd88e8bf9,1052189,0,0x0,5
tick,0x7facd88e8bf9,1053903,0,0x0,5
tick,0x7facd88e8bf9,1055459,0,0x0,5
tick,0x7facd88e8bf9,1056931,0,0x0,5
tick,0x7facd88e8bf9,1058714,0,0x0,5
tick,0x7facd88e8bf9,1060135,0,0x0,5
tick,0x7facd88e8bf9,1061773,0,0x0,5
tick,0x7facd88e8bf9,1063316,0,0x0,5
tick,0x7facd88e8bf9,1065185,0,0x0,5
tick,0x7facd88e8bf9,1066862,0,0x0,5
tick,0x7facd88e8bf9,1068309,0,0x0,5
tick,0x7facd88e8bf9,1069827,0,0x0,5
tick,0x7facd88e8bf9,1071526,0,0x0,5
tick,0x7facd88e8bf9,1073310,0,0x0,5
tick,0x7facd88e8bf9,1074523,0,0x0,5
tick,0x7facd88e8bf9,1076232,0,0x0,5
tick,0x7facd88e8bf9,1077766,0,0x0,5
tick,0x7facd88e8bf9,1079527,0,0x0,5
tick,0x7facd88e8bf9,1081431,0,0x0,5
tick,0x7facd88e8bf9,1083134,0,0x0,5
tick,0x7facd88e8bf9,1084256,0,0x0,5
tick,0x7facd88e8bf9,1085861,0,0x0,5
tick,0x7facd88e8bf9,1087400,0,0x0,5
tick,0x7facd88e8bf9,1088532,0,0x0,5
tick,0x7facd88e8bf9,1089810,0,0x0,5
tick,0x7facd88e8bf9,1091390,0,0x0,5
tick,0x7facd88e8bf9,1092970,0,0x0,5
tick,0x7facd88e8bf9,1094692,0,0x0,5
tick,0x7facd88e8bf9,1096163,0,0x0,5
tick,0x7facd88e8bf9,1097813,0,0x0,5
tick,0x7facd88e8bf9,1098940,0,0x0,5
tick,0x7facd88e8bf9,1100973,0,0x0,5
tick,0x7facd88e8bf9,1102645,0,0x0,5
tick,0x7facd88e8bf9,1104197,0,0x0,5
tick,0x7facd88e8bf9,1105781,0,0x0,5
tick,0x7facd88e8bf9,1107481,0,0x0,5
tick,0x7facd88e8bf9,1109087,0,0x0,5
tick,0x7facd88e8bf9,1110549,0,0x0,5
tick,0x7facd88e8bf9,1112154,0,0x0,5
tick,0x7facd88e8bf9,1113896,0,0x0,5
tick,0x7facd88e8bf9,1115866,0,0x0,5
tick,0x7facd88e8bf9,1117457,0,0x0,5
